,买家,评价内容,图片,时间,客服回复,商品抬头,价格,追加评论,追加评论时间
0,张小华19826,此用户没有填写评价。,[],[2019-07-28 18:35:39],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,hu18683122455,此用户没有填写评价。,[],[2019-07-28 15:49:20],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,柳州韦炜,体积小巧，对于小户型够用了。我和妈妈身材都比较娇小刚合适。但价格我提前一个月预定的，收到货又开始有团购，还比之前便宜两百，重点等了这么久，还贵两百，心理是有点不爽的。苏宁配送，但说好的送椅套什么赠品都没有，苏宁配送的时间太慢了，都到同城两天了才送过来。电话倒是每天给我打一个，说货物量太大，要我理解。,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01f0SxhP1aLr6kgCRds_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01MHSIyp1aLr6rXwd0F_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01YASKS11aLr6tZORKh_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01C2fMdt1aLr6vhcu6M_!!0-rate.jpg_400x400.jpg""]",[2019-07-28 11:52:07],[解释] 很抱歉前面给亲爱的带来不好的体验，好在问题都解决了，物流问题我们已经反馈到了物流总部，会针对的做到提升，非常感谢亲爱的反馈，酒杯里飘出的是真情，咖啡里品尝的是浪漫，清茶中感受的是回味，信息里传递的是友谊，通过网络沟通的我们，因为您的一个好评，一句简单的满意或者很好，给予了我们希望和动力。能让每位亲们得到满意的购物体验，是我们的动力源泉！感谢亲对我们的厚爱，交易过程中如有任何问题欢迎随时咨询，我们将竭诚为您提供专业、用心的服务哦。祝您生活愉快！,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,[追加评论] 客服小姐姐帮解决了，赠品分开发，差价也会退回到我的支付宝上???,[确认收货后 0 天追加评论]
0,tb1829_1916,颜色漂亮！做工精细，按摩也很舒服，腿部可以收起来做椅子，很满意的一次购物。,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01lPu1Y31yrVFnloL4H_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01fgWQ5e1yrVFtHPxm9_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01D7e4dg1yrVFyJhQuO_!!0-rate.jpg_400x400.jpg""]",[2019-07-27 10:03:25],[解释] 酒杯里飘出的是真情，咖啡里品尝的是浪漫，清茶中感受的是回味，信息里传递的是友谊，通过网络沟通的我们，因为您的一个好评，一句简单的满意或者很好，给予了我们希望和动力。能让每位亲们得到满意的购物体验，是我们的动力源泉！感谢亲对我们的厚爱，交易过程中如有任何问题欢迎随时咨询，我们将竭诚为您提供专业、用心的服务哦。祝您生活愉快！,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,tb7827060_2012,此用户没有填写评价。,[],[2019-07-27 05:26:21],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,tb7827060_2012,此用户没有填写评价。,[],[2019-07-27 05:26:06],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,tb7827060_2012,此用户没有填写评价。,[],[2019-07-27 05:25:53],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,tb7827060_2012,此用户没有填写评价。,[],[2019-07-27 05:25:40],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,黄佳绮jj,一分价钱一分货！真的好用！卖家很耐心，介绍服务也很到位，必须五星！,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01R0l3wT1mG9ZGqzs6H_!!0-rate.jpg_400x400.jpg""]",[2019-07-26 23:10:48],[解释] 酒杯里飘出的是真情，咖啡里品尝的是浪漫，清茶中感受的是回味，信息里传递的是友谊，通过网络沟通的我们，因为您的一个好评，一句简单的满意或者很好，给予了我们希望和动力。能让每位亲们得到满意的购物体验，是我们的动力源泉！感谢亲对我们的厚爱，交易过程中如有任何问题欢迎随时咨询，我们将竭诚为您提供专业、用心的服务哦。祝您生活愉快！,KGC/卡杰诗暮光按摩椅家用智能机械手零重力太空舱全自动,59800.0,,
0,一支烟的回忆0817,试了下，力道不错，功能也比较多，师傅给送进门安装好，体验了半个小时，建议大家一般按个十来分钟就好，久了怕受不了。好评。用一段时间再来追评。,"[""https://img.alicdn.com/imgextra/i1/0/O1CN013JJNOX1gLIJmEGXbQ_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01EHsT0C1gLIJnGmkpn_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN01gp2J0w1gLIJnvyftS_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01ugERxy1gLIJomwIwn_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01MNmYRK1gLIJqYkosL_!!0-rate.jpg_400x400.jpg""]",[2019-07-25 14:11:16],[解释] 酒杯里飘出的是真情，咖啡里品尝的是浪漫，清茶中感受的是回味，信息里传递的是友谊，通过网络沟通的我们，因为您的一个好评，一句简单的满意或者很好，给予了我们希望和动力。能让每位亲们得到满意的购物体验，是我们的动力源泉！感谢亲对我们的厚爱，交易过程中如有任何问题欢迎随时咨询，我们将竭诚为您提供专业、用心的服务哦。祝您生活愉快！,KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,醉酒笑红颜70,此用户没有填写评价。,[],[2019-07-25 12:03:34],,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,踏步寻星,用起来还不错，挺舒服的，力道也挺足，价格也不贵，不错不错,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01r8Uzqs1EBOW4xb7fe_!!0-rate.jpg_400x400.jpg""]",[2019-07-25 10:11:26],[解释] 需要一场明媚的阳光，这一天才变得美好。有时候，一份远寄而来的惊喜更是能带给您别样的快乐与满足，这份美好的心情，从您有传递到了我们，生活就是这样，感动于您，感动于我，谢谢您对KGC的喜爱，您的满意就是我们最大的动力！,KGC/卡杰诗迷你智能小按摩椅家用新款小型全自动电动按摩沙发椅,11800.0,,
0,luerzhong77,此用户没有填写评价。,[],[2019-07-25 10:05:31],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,蜜糖糯米团子,此用户没有填写评价。,[],[2019-07-24 22:44:19],,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,卡门小姐carmen,很舒服、外面的完全不能比、很值得、腰酸背痛的时候按一下第二天好很多、,[],[2019-07-24 22:35:21],[解释] 需要一场明媚的阳光，这一天才变得美好。有时候，一份远寄而来的惊喜更是能带给您别样的快乐与满足，这份美好的心情，从您有传递到了我们，生活就是这样，感动于您，感动于我，谢谢您对KGC的喜爱，您的满意就是我们最大的动力！,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,zjy_198,安装师傅很好，送到家,[],[2019-07-24 14:50:03],[解释] 需要一场明媚的阳光，这一天才变得美好。有时候，一份远寄而来的惊喜更是能带给您别样的快乐与满足，这份美好的心情，从您有传递到了我们，生活就是这样，感动于您，感动于我，谢谢您对KGC的喜爱，您的满意就是我们最大的动力！,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,太成哲,此用户没有填写评价。,[],[2019-07-24 13:50:30],,KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,太成哲,此用户没有填写评价。,[],[2019-07-24 09:39:46],,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,wending1231,此用户没有填写评价。,[],[2019-07-23 17:17:52],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,wending1231,此用户没有填写评价。,[],[2019-07-23 17:17:41],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,爱喝可乐的猫lili,此用户没有填写评价。,[],[2019-07-23 10:30:58],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,zzwentb,此用户没有填写评价。,[],[2019-07-23 09:58:32],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,zzwentb,此用户没有填写评价。,[],[2019-07-23 09:58:18],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,zzwentb,此用户没有填写评价。,[],[2019-07-23 09:57:22],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,sb你真矫情,此用户没有填写评价。,[],[2019-07-23 09:52:54],,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,sb你真矫情,此用户没有填写评价。,[],[2019-07-23 09:52:38],,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,风玲g,此用户没有填写评价。,[],[2019-07-23 09:44:04],,KGC/卡杰诗星河智能全自动全身太空舱按摩椅零重力按摩沙发椅,79800.0,,
0,cherish_zx,此用户没有填写评价。,[],[2019-07-23 09:38:51],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,郑鹿鸣,此用户没有填写评价。,[],[2019-07-22 17:01:08],,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,levi梦,此用户没有填写评价。,[],[2019-07-22 15:41:19],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,levi梦,此用户没有填写评价。,[],[2019-07-22 15:41:10],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,levi梦,此用户没有填写评价。,[],[2019-07-22 15:41:04],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,levi梦,此用户没有填写评价。,[],[2019-07-22 15:40:56],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,丘36126,按摩椅已经收到了试用了几天，蛮不错的用起来感觉很舒服，每个地方下去都很准确，性价比高加上外观带点科幻性家里备一台，全家人都可以使用，操作也简单，方便 ，很满意,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01C6amHg1JdrCmxlhoj_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01t3aZ251JdrCmxllyq_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01J7xf7D1JdrCxvPjM5_!!0-rate.jpg_400x400.jpg""]",[2019-07-21 14:18:10],[解释] 酒杯里飘出的是真情，咖啡里品尝的是浪漫，清茶中感受的是回味，信息里传递的是友谊，通过网络沟通的我们，因为您的一个好评，一句简单的满意或者很好，给予了我们希望和动力。能让每位亲们得到满意的购物体验，是我们的动力源泉！感谢亲对我们的厚爱，交易过程中如有任何问题欢迎随时咨询，我们将竭诚为您提供专业、用心的服务哦。祝您生活愉快！,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,[追加评论] 按摩椅已经收到试用了几天，蛮不错的用起来感觉很舒服，性价比高加上外观带点科幻性所以选择了这台星月按摩椅，家里备一台全家人都可以使用，操作也简单、方便，很满意。,[确认收货后 4 天追加评论]
0,miss敏976,好用,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01OO535G1gqRFVwM0DR_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01Yb68Z71gqRFY2eR04_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01jjkfzA1gqRFZzBWG4_!!0-rate.jpg_400x400.jpg""]",[2019-07-21 08:49:34],[解释] 感谢亲亲的及时评价，看到您给予我们如此高的评价，说明已经得到您的肯定，这是我们最欣慰的事，我们会用精良的品质和方便优质的售后服务来感谢亲对我们KGC的喜爱和信任。祝您生活愉快,【狂暑价】KGC/卡杰诗云光智能按摩椅全身全自动家用按摩沙发椅,25800.0,,
0,miss敏976,好,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01uIfB3A1gqRFWFxChc_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01utoXsF1gqRFYpIO39_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01EWAJCn1gqRFZAzttM_!!0-rate.jpg_400x400.jpg""]",[2019-07-21 08:47:58],[解释] 需要一场明媚的阳光，这一天才变得美好。有时候，一份远寄而来的惊喜更是能带给您别样的快乐与满足，这份美好的心情，从您有传递到了我们，生活就是这样，感动于您，感动于我，谢谢您对KGC的喜爱，您的满意就是我们最大的动力！,【狂暑价】KGC/卡杰诗云光智能按摩椅全身全自动家用按摩沙发椅,25800.0,,
0,iamcherry0815,声音有点响,[],[2019-07-20 21:18:14],[解释] 非常感谢亲在众多品牌中选择我们KGC产品，跑步机在运行过程中跑带会有摩擦的声音的哦，这个是属于正常现象的哈，我们产品都是经过安全质检的呢，亲爱的可以放心使用哈，有任何疑问可以随时联系我们在线美眉进行咨询哟，KGC祝您生活愉快！,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,mzybird,椅子按摩起来还是不错的,[],[2019-07-20 17:50:08],[解释] 亲爱的，非常感谢您的支持哦！亲的认可是我们最大的动力，我们会继续努力提升产品和服务质量。在售前、售中、售后把关好每个环节，提供更好、更贴心的服务，KGC期待您继续支持和关注~ 使用满意的话，请多多分享给亲朋好友！祝亲生活愉快，健康好运~,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,脾气不坏莉,此用户没有填写评价。,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01CQYEnX2KYC6WKs0n5_!!0-rate.jpg_400x400.jpg""]",[2019-07-20 16:16:56],[解释] 需要一场明媚的阳光，这一天才变得美好。有时候，一份远寄而来的惊喜更是能带给您别样的快乐与满足，这份美好的心情，从您有传递到了我们，生活就是这样，感动于您，感动于我，谢谢您对KGC的喜爱，您的满意就是我们最大的动力！,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,[追加评论] 爸妈用的很舒服,[确认收货后 19 天追加评论]
